year,area_id,county,county_olelo,species_group,ecosystem_type,exchange_value,exchange_value_formatted
1999,321,Maui,Maui,Reef-Associated,All Ecosystems,14371.700148957058,"$14,372"
1999,321,Maui,Maui,Reef-Associated,Inshore — Reef,14371.70015,"$14,372"
1999,321,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,321,Maui,Maui,Pelagics,All Ecosystems,22470.053752269923,"$22,470"
1999,321,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,321,Maui,Maui,Pelagics,Coastal — Open Ocean,22470.05375,"$22,470"
1999,321,Maui,Maui,All Species,All Ecosystems,225038.5223,"$225,039"
1999,321,Maui,Maui,All Species,Coastal — Open Ocean,197578.7149,"$197,579"
1999,321,Maui,Maui,All Species,Inshore — Reef,27459.80739,"$27,460"
1999,322,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,24919.180963435578,"$24,919"
1999,322,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,322,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,24919.18096,"$24,919"
1999,322,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0
1999,322,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0
1999,322,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,322,Maui,Maui,Pelagics,All Ecosystems,20492.041052392633,"$20,492"
1999,322,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,322,Maui,Maui,Pelagics,Coastal — Open Ocean,20492.04105,"$20,492"
1999,322,Maui,Maui,All Species,All Ecosystems,45411.22202,"$45,411"
1999,322,Maui,Maui,All Species,Coastal — Open Ocean,45411.22202,"$45,411"
1999,322,Maui,Maui,All Species,Inshore — Reef,0.0,$0
1999,323,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,12407.302032453985,"$12,407"
1999,323,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,323,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,12407.30203,"$12,407"
1999,323,Maui,Maui,Shallow Bottomfish,All Ecosystems,1417.9137325153372,"$1,418"
1999,323,Maui,Maui,Shallow Bottomfish,Inshore — Reef,933.9143334355828,$934
1999,323,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,483.9993990797544,$484
1999,323,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0
1999,323,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0
1999,323,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,323,Maui,Maui,Pelagics,All Ecosystems,235839.64783472387,"$235,840"
1999,323,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,323,Maui,Maui,Pelagics,Coastal — Open Ocean,235839.6478,"$235,840"
1999,323,Maui,Maui,All Species,All Ecosystems,249664.8636,"$249,665"
1999,323,Maui,Maui,All Species,Coastal — Open Ocean,248730.9493,"$248,731"
1999,323,Maui,Maui,All Species,Inshore — Reef,933.9143334,$934
1999,324,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0
1999,324,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0
1999,324,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,324,Maui,Maui,Pelagics,All Ecosystems,47067.32374858894,"$47,067"
1999,324,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,324,Maui,Maui,Pelagics,Coastal — Open Ocean,47067.32375,"$47,067"
1999,324,Maui,Maui,All Species,All Ecosystems,47067.32375,"$47,067"
1999,324,Maui,Maui,All Species,Coastal — Open Ocean,47067.32375,"$47,067"
1999,324,Maui,Maui,All Species,Inshore — Reef,0.0,$0
1999,325,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,4944.9933446625755,"$4,945"
1999,325,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,325,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,4944.993345,"$4,945"
1999,325,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0
1999,325,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0
1999,325,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,325,Maui,Maui,Pelagics,All Ecosystems,7044.538764110426,"$7,045"
1999,325,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,325,Maui,Maui,Pelagics,Coastal — Open Ocean,7044.538764,"$7,045"
1999,325,Maui,Maui,All Species,All Ecosystems,11989.53211,"$11,990"
1999,325,Maui,Maui,All Species,Coastal — Open Ocean,11989.53211,"$11,990"
1999,325,Maui,Maui,All Species,Inshore — Reef,0.0,$0
1999,326,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0
1999,326,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0
1999,326,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,326,Maui,Maui,Pelagics,All Ecosystems,12281.583164539872,"$12,282"
1999,326,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,326,Maui,Maui,Pelagics,Coastal — Open Ocean,12281.58316,"$12,282"
1999,326,Maui,Maui,All Species,All Ecosystems,12281.58316,"$12,282"
1999,326,Maui,Maui,All Species,Coastal — Open Ocean,12281.58316,"$12,282"
1999,326,Maui,Maui,All Species,Inshore — Reef,0.0,$0
1999,327,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,131330.4329890018,"$131,330"
1999,327,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,327,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,131330.433,"$131,330"
1999,327,Maui,Maui,Shallow Bottomfish,All Ecosystems,10884.532964938651,"$10,885"
1999,327,Maui,Maui,Shallow Bottomfish,Inshore — Reef,4713.608795601228,"$4,714"
1999,327,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,6170.924169337423,"$6,171"
1999,327,Maui,Maui,Reef-Associated,All Ecosystems,433.2087460122699,$433
1999,327,Maui,Maui,Reef-Associated,Inshore — Reef,433.208746,$433
1999,327,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,327,Maui,Maui,Pelagics,All Ecosystems,84564.09273023921,"$84,564"
1999,327,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,327,Maui,Maui,Pelagics,Coastal — Open Ocean,84564.09273,"$84,564"
1999,327,Maui,Maui,All Species,All Ecosystems,227212.2674,"$227,212"
1999,327,Maui,Maui,All Species,Coastal — Open Ocean,222065.4499,"$222,065"
1999,327,Maui,Maui,All Species,Inshore — Reef,5146.817542,"$5,147"
1999,328,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,24470.994255460115,"$24,471"
1999,328,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,328,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,24470.99426,"$24,471"
1999,328,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0
1999,328,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0
1999,328,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,328,Maui,Maui,Pelagics,All Ecosystems,296785.03267049056,"$296,785"
1999,328,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,328,Maui,Maui,Pelagics,Coastal — Open Ocean,296785.0327,"$296,785"
1999,328,Maui,Maui,All Species,All Ecosystems,321256.0269,"$321,256"
1999,328,Maui,Maui,All Species,Coastal — Open Ocean,321256.0269,"$321,256"
1999,328,Maui,Maui,All Species,Inshore — Reef,0.0,$0
1999,331,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,223166.8773645601,"$223,167"
1999,331,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,331,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,223166.8774,"$223,167"
1999,331,Maui,Maui,Shallow Bottomfish,All Ecosystems,324516.348075408,"$324,516"
1999,331,Maui,Maui,Shallow Bottomfish,Inshore — Reef,69386.0584155724,"$69,386"
1999,331,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,255130.28965983563,"$255,130"
1999,331,Maui,Maui,Reef-Associated,All Ecosystems,7326.6429169325165,"$7,327"
1999,331,Maui,Maui,Reef-Associated,Inshore — Reef,7326.642917,"$7,327"
1999,331,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,331,Maui,Maui,Pelagics,All Ecosystems,72052.52295975457,"$72,053"
1999,331,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,331,Maui,Maui,Pelagics,Coastal — Open Ocean,72052.52296,"$72,053"
1999,331,Maui,Maui,All Species,All Ecosystems,627062.3913,"$627,062"
1999,331,Maui,Maui,All Species,Coastal — Open Ocean,550349.69,"$550,350"
1999,331,Maui,Maui,All Species,Inshore — Reef,76712.70133,"$76,713"
1999,332,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0
1999,332,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0
1999,332,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,332,Maui,Maui,Pelagics,All Ecosystems,165558.38409220852,"$165,558"
1999,332,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,332,Maui,Maui,Pelagics,Coastal — Open Ocean,165558.3841,"$165,558"
1999,332,Maui,Maui,All Species,All Ecosystems,165558.3841,"$165,558"
1999,332,Maui,Maui,All Species,Coastal — Open Ocean,165558.3841,"$165,558"
1999,332,Maui,Maui,All Species,Inshore — Reef,0.0,$0
1999,333,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0
1999,333,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0
1999,333,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,333,Maui,Maui,Pelagics,All Ecosystems,13076.624907055211,"$13,077"
1999,333,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0
1999,333,Maui,Maui,Pelagics,Coastal — Open Ocean,13076.62491,"$13,077"
1999,333,Maui,Maui,All Species,All Ecosystems,13076.62491,"$13,077"
1999,333,Maui,Maui,All Species,Coastal — Open Ocean,13076.62491,"$13,077"
1999,333,Maui,Maui,All Species,Inshore — Reef,0.0,$0
1999,400,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,264.76428147239255,$265
1999,400,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,400,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,264.7642815,$265
1999,400,Honolulu,Honolulu,Reef-Associated,All Ecosystems,246588.0061621472,"$246,588"
1999,400,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,246588.0062,"$246,588"
1999,400,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,400,Honolulu,Honolulu,Pelagics,All Ecosystems,2154.5798284049088,"$2,155"
1999,400,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,400,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,2154.579828,"$2,155"
1999,400,Honolulu,Honolulu,All Species,All Ecosystems,249007.3503,"$249,007"
1999,400,Honolulu,Honolulu,All Species,Coastal — Open Ocean,2419.34411,"$2,419"
1999,400,Honolulu,Honolulu,All Species,Inshore — Reef,246588.0062,"$246,588"
1999,401,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,1110.539069509202,"$1,111"
1999,401,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,401,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,1110.53907,"$1,111"
1999,401,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,12126.158005398773,"$12,126"
1999,401,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,9531.329788858891,"$9,531"
1999,401,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,2594.8282165398778,"$2,595"
1999,401,Honolulu,Honolulu,Reef-Associated,All Ecosystems,418527.8085563191,"$418,528"
1999,401,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,418527.8086,"$418,528"
1999,401,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,401,Honolulu,Honolulu,Pelagics,All Ecosystems,1157.7388522085894,"$1,158"
1999,401,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,401,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,1157.738852,"$1,158"
1999,401,Honolulu,Honolulu,All Species,All Ecosystems,432922.2445,"$432,922"
1999,401,Honolulu,Honolulu,All Species,Coastal — Open Ocean,4863.106138,"$4,863"
1999,401,Honolulu,Honolulu,All Species,Inshore — Reef,428059.1383,"$428,059"
1999,402,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,1095.8299427607358,"$1,096"
1999,402,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,402,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,1095.829943,"$1,096"
1999,402,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,2748.878475582822,"$2,749"
1999,402,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,2008.3065880736197,"$2,008"
1999,402,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,740.5718875092023,$741
1999,402,Honolulu,Honolulu,Reef-Associated,All Ecosystems,262609.1255685276,"$262,609"
1999,402,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,262609.1256,"$262,609"
1999,402,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,402,Honolulu,Honolulu,Pelagics,All Ecosystems,7752.132251779141,"$7,752"
1999,402,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,402,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,7752.132252,"$7,752"
1999,402,Honolulu,Honolulu,All Species,All Ecosystems,274205.9662,"$274,206"
1999,402,Honolulu,Honolulu,All Species,Coastal — Open Ocean,9588.534082,"$9,589"
1999,402,Honolulu,Honolulu,All Species,Inshore — Reef,264617.4322,"$264,617"
1999,403,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,9994.851625582816,"$9,995"
1999,403,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,403,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,9994.851626,"$9,995"
1999,403,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,29841.93779533742,"$29,842"
1999,403,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,17301.681387190187,"$17,302"
1999,403,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,12540.256408147234,"$12,540"
1999,403,Honolulu,Honolulu,Reef-Associated,All Ecosystems,1202488.201925767,"$1,202,488"
1999,403,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,1202488.202,"$1,202,488"
1999,403,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,403,Honolulu,Honolulu,Pelagics,All Ecosystems,32939.303519263805,"$32,939"
1999,403,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,403,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,32939.30352,"$32,939"
1999,403,Honolulu,Honolulu,All Species,All Ecosystems,1275264.295,"$1,275,264"
1999,403,Honolulu,Honolulu,All Species,Coastal — Open Ocean,55474.41155,"$55,474"
1999,403,Honolulu,Honolulu,All Species,Inshore — Reef,1219789.883,"$1,219,790"
1999,404,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,41693.01976852759,"$41,693"
1999,404,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,404,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,41693.01977,"$41,693"
1999,404,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,30725.25350085889,"$30,725"
1999,404,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,19314.2278906503,"$19,314"
1999,404,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,11411.025610208588,"$11,411"
1999,404,Honolulu,Honolulu,Reef-Associated,All Ecosystems,722859.929019816,"$722,860"
1999,404,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,722859.929,"$722,860"
1999,404,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,404,Honolulu,Honolulu,Pelagics,All Ecosystems,7306.941136196321,"$7,307"
1999,404,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,404,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,7306.941136,"$7,307"
1999,404,Honolulu,Honolulu,All Species,All Ecosystems,802585.1434,"$802,585"
1999,404,Honolulu,Honolulu,All Species,Coastal — Open Ocean,60410.98651,"$60,411"
1999,404,Honolulu,Honolulu,All Species,Inshore — Reef,742174.1569,"$742,174"
1999,405,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,14944.472776441711,"$14,944"
1999,405,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,405,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,14944.47278,"$14,944"
1999,405,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,9101.68502969325,"$9,102"
1999,405,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,5784.657892319018,"$5,785"
1999,405,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,3317.0271373742316,"$3,317"
1999,405,Honolulu,Honolulu,Reef-Associated,All Ecosystems,179030.1583598773,"$179,030"
1999,405,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,179030.1584,"$179,030"
1999,405,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,405,Honolulu,Honolulu,Pelagics,All Ecosystems,1472.276053435583,"$1,472"
1999,405,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,405,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,1472.276053,"$1,472"
1999,405,Honolulu,Honolulu,All Species,All Ecosystems,204548.5922,"$204,549"
1999,405,Honolulu,Honolulu,All Species,Coastal — Open Ocean,19733.77597,"$19,734"
1999,405,Honolulu,Honolulu,All Species,Inshore — Reef,184814.8163,"$184,815"
1999,406,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,1397.3670411042942,"$1,397"
1999,406,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,406,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,1397.367041,"$1,397"
1999,406,Honolulu,Honolulu,Reef-Associated,All Ecosystems,99158.60158490798,"$99,159"
1999,406,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,99158.60158,"$99,159"
1999,406,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,406,Honolulu,Honolulu,Pelagics,All Ecosystems,3239.733172638038,"$3,240"
1999,406,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,406,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,3239.733173,"$3,240"
1999,406,Honolulu,Honolulu,All Species,All Ecosystems,103795.7018,"$103,796"
1999,406,Honolulu,Honolulu,All Species,Coastal — Open Ocean,4637.100214,"$4,637"
1999,406,Honolulu,Honolulu,All Species,Inshore — Reef,99158.60158,"$99,159"
1999,407,Honolulu,Honolulu,Reef-Associated,All Ecosystems,347001.9145796933,"$347,002"
1999,407,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,347001.9146,"$347,002"
1999,407,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,407,Honolulu,Honolulu,Pelagics,All Ecosystems,494.7912126993865,$495
1999,407,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,407,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,494.7912127,$495
1999,407,Honolulu,Honolulu,All Species,All Ecosystems,347496.7058,"$347,497"
1999,407,Honolulu,Honolulu,All Species,Coastal — Open Ocean,494.7912127,$495
1999,407,Honolulu,Honolulu,All Species,Inshore — Reef,347001.9146,"$347,002"
1999,408,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,1575.8352186503066,"$1,576"
1999,408,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,925.714859386503,$926
1999,408,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,650.1203592638036,$650
1999,408,Honolulu,Honolulu,Reef-Associated,All Ecosystems,92467.17787533742,"$92,467"
1999,408,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,92467.17788,"$92,467"
1999,408,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,408,Honolulu,Honolulu,Pelagics,All Ecosystems,464.54725104294494,$465
1999,408,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,408,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,464.547251,$465
1999,408,Honolulu,Honolulu,All Species,All Ecosystems,94507.56035,"$94,508"
1999,408,Honolulu,Honolulu,All Species,Coastal — Open Ocean,1114.66761,"$1,115"
1999,408,Honolulu,Honolulu,All Species,Inshore — Reef,93392.89273,"$93,393"
1999,409,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,1956.3138575460111,"$1,956"
1999,409,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,409,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,1956.313858,"$1,956"
1999,409,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,5116.164566380367,"$5,116"
1999,409,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,3698.619522159509,"$3,699"
1999,409,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,1417.545044220859,"$1,418"
1999,409,Honolulu,Honolulu,Reef-Associated,All Ecosystems,107280.86231981596,"$107,281"
1999,409,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,107280.8623,"$107,281"
1999,409,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,409,Honolulu,Honolulu,Pelagics,All Ecosystems,1074.26551803681,"$1,074"
1999,409,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,409,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,1074.265518,"$1,074"
1999,409,Honolulu,Honolulu,All Species,All Ecosystems,115427.6063,"$115,428"
1999,409,Honolulu,Honolulu,All Species,Coastal — Open Ocean,4448.12442,"$4,448"
1999,409,Honolulu,Honolulu,All Species,Inshore — Reef,110979.4818,"$110,979"
1999,420,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,3839.5233551521455,"$3,840"
1999,420,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,420,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,3839.523355,"$3,840"
1999,420,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,10380.726171288345,"$10,381"
1999,420,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,2440.777957496932,"$2,441"
1999,420,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,7939.948213791411,"$7,940"
1999,420,Honolulu,Honolulu,Reef-Associated,All Ecosystems,595.7388358282209,$596
1999,420,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,595.7388358,$596
1999,420,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,420,Honolulu,Honolulu,Pelagics,All Ecosystems,57117.53622588958,"$57,118"
1999,420,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,420,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,57117.53623,"$57,118"
1999,420,Honolulu,Honolulu,All Species,All Ecosystems,71933.52459,"$71,934"
1999,420,Honolulu,Honolulu,All Species,Coastal — Open Ocean,68897.00779,"$68,897"
1999,420,Honolulu,Honolulu,All Species,Inshore — Reef,3036.516793,"$3,037"
1999,421,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,15790.24756447852,"$15,790"
1999,421,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,421,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,15790.24756,"$15,790"
1999,421,Honolulu,Honolulu,Reef-Associated,All Ecosystems,2446.7845042944787,"$2,447"
1999,421,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,2446.784504,"$2,447"
1999,421,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,421,Honolulu,Honolulu,Pelagics,All Ecosystems,288741.52145098173,"$288,742"
1999,421,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,421,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,288741.5215,"$288,742"
1999,421,Honolulu,Honolulu,All Species,All Ecosystems,306978.5535,"$306,979"
1999,421,Honolulu,Honolulu,All Species,Coastal — Open Ocean,304531.769,"$304,532"
1999,421,Honolulu,Honolulu,All Species,Inshore — Reef,2446.784504,"$2,447"
1999,422,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,10745.017089754596,"$10,745"
1999,422,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,422,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,10745.01709,"$10,745"
1999,422,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,4805.237438036809,"$4,805"
1999,422,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,3136.124080883435,"$3,136"
1999,422,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,1669.1133571533742,"$1,669"
1999,422,Honolulu,Honolulu,Reef-Associated,All Ecosystems,2914.865018159509,"$2,915"
1999,422,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,2914.865018,"$2,915"
1999,422,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
1999,422,Honolulu,Honolulu,Pelagics,All Ecosystems,169044.38952404913,"$169,044"
1999,422,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0
1999,422,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,169044.3895,"$169,044"
1999,422,Honolulu,Honolulu,All Species,All Ecosystems,187509.5091,"$187,510"
1999,422,Honolulu,Honolulu,All Species,Coastal — Open Ocean,181458.52,"$181,459"
1999,422,Honolulu,Honolulu,All Species,Inshore — Reef,6050.989099,"$6,051"
1999,423,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,12532.175989693247,"$12,532"
1999,423,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0
1999,423,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,12532.17599,"$12,532"
1999,423,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,12825.744044171775,"$12,826"
1999,423,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,6720.265887607362,"$6,720"
1999,423,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,6105.478156564415,"$6,105"
1999,423,Honolulu,Honolulu,Reef-Associated,All Ecosystems,12366.899940184048,"$12,367"
1999,423,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,12366.89994,"$12,367"
1999,423,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0
