year,island,island_olelo,county,county_olelo,species_group,ecosystem_type,exchange_value,exchange_value_formatted,area_id
2003,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,17196.41877,"$17,196",312
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,9198.160926,"$9,198",312
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,7998.25784,"$7,998",312
2003,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,99093.4504283572,"$99,093",313
2003,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,313
2003,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,99093.45043,"$99,093",313
2003,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,All Ecosystems,3854.25404276278,"$3,854",313
2003,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,Inshore — Reef,1419.9278679149916,"$1,420",313
2003,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,2434.3261748477885,"$2,434",313
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,314.3313890867318,$314,313
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,314.3313891,$314,313
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,313
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,8492.405696243535,"$8,492",313
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,313
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,8492.405696,"$8,492",313
2003,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,111754.4416,"$111,754",313
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,110020.1823,"$110,020",313
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,1734.259257,"$1,734",313
2003,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,All Ecosystems,2812.6672572372195,"$2,813",314
2003,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,Inshore — Reef,2052.1557292762777,"$2,052",314
2003,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,760.5115279609417,$761,314
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,81.11777782883402,$81,314
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,81.11777783,$81,314
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,314
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,4411.63673105686,"$4,412",314
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,314
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,4411.636731,"$4,412",314
2003,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,7305.421766,"$7,305",314
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,5172.148259,"$5,172",314
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,2133.273507,"$2,133",314
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,153381.4405404422,"$153,381",320
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,320
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,153381.4405,"$153,381",320
2003,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,19049.80537645032,"$19,050",320
2003,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,10939.852384003449,"$10,940",320
2003,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,8109.952992446873,"$8,110",320
2003,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,36831.52702318209,"$36,832",320
2003,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,36831.52702,"$36,832",320
2003,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,320
2003,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,41148.53533588741,"$41,149",320
2003,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,320
2003,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,41148.53534,"$41,149",320
2003,Maui,Maui,Maui,Maui,All Species,All Ecosystems,250411.3083,"$250,411",320
2003,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,202639.9289,"$202,640",320
2003,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,47771.37941,"$47,771",320
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,75204.24508171162,"$75,204",321
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,321
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,75204.24508,"$75,204",321
2003,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,10680.732142016084,"$10,681",321
2003,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,6053.584963670305,"$6,054",321
2003,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,4627.147178345779,"$4,627",321
2003,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,20999.871721550837,"$21,000",321
2003,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,20999.87172,"$21,000",321
2003,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,321
2003,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,4507.22518693854,"$4,507",321
2003,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,321
2003,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,4507.225187,"$4,507",321
2003,Maui,Maui,Maui,Maui,All Species,All Ecosystems,111392.0741,"$111,392",321
2003,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,84338.61745,"$84,339",321
2003,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,27053.45669,"$27,053",321
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,24871.796567466965,"$24,872",322
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,322
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,24871.79657,"$24,872",322
2003,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,322
2003,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,322
2003,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,322
2003,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,6276.310075020101,"$6,276",322
2003,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,322
2003,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,6276.310075,"$6,276",322
2003,Maui,Maui,Maui,Maui,All Species,All Ecosystems,31148.10664,"$31,148",322
2003,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,31148.10664,"$31,148",322
2003,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,322
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,6924.295855766797,"$6,924",323
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,323
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,6924.295856,"$6,924",323
2003,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,323
2003,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,323
2003,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,323
2003,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,171542.56398518657,"$171,543",323
2003,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,323
2003,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,171542.564,"$171,543",323
2003,Maui,Maui,Maui,Maui,All Species,All Ecosystems,178466.8598,"$178,467",323
2003,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,178466.8598,"$178,467",323
2003,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,323
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,7899.194191585291,"$7,899",324
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,324
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,7899.194192,"$7,899",324
2003,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,324
2003,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,324
2003,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,324
2003,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,44645.3965309075,"$44,645",324
2003,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,324
2003,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,44645.39653,"$44,645",324
2003,Maui,Maui,Maui,Maui,All Species,All Ecosystems,52544.59072,"$52,545",324
2003,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,52544.59072,"$52,545",324
2003,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,324
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,7129.9056912981005,"$7,130",325
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,325
2003,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,7129.905691,"$7,130",325
2003,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,325
2003,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,325
2003,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,325
2003,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,5662.069433676046,"$5,662",325
2003,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,325
2003,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,5662.069434,"$5,662",325
2003,Maui,Maui,Maui,Maui,All Species,All Ecosystems,12791.97512,"$12,792",325
2003,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,12791.97512,"$12,792",325
2003,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,325
2003,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,326
2003,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,326
2003,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,326
2003,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,41286.230606364144,"$41,286",326
2003,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,326
2003,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,41286.23061,"$41,286",326
2003,Maui,Maui,Maui,Maui,All Species,All Ecosystems,41286.23061,"$41,286",326
2003,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,41286.23061,"$41,286",326
2003,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,326
2003,Lanai,Lānaʻi,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,155784.41807406655,"$155,784",327
2003,Lanai,Lānaʻi,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,327
2003,Lanai,Lānaʻi,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,155784.4181,"$155,784",327
2003,Lanai,Lānaʻi,Maui,Maui,Shallow Bottomfish,All Ecosystems,5958.489111315336,"$5,958",327
2003,Lanai,Lānaʻi,Maui,Maui,Shallow Bottomfish,Inshore — Reef,2549.2070703101667,"$2,549",327
2003,Lanai,Lānaʻi,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,3409.2820410051695,"$3,409",327
2003,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,All Ecosystems,88.7225695002872,$89,327
2003,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,88.7225695,$89,327
2003,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,327
2003,Lanai,Lānaʻi,Maui,Maui,Pelagics,All Ecosystems,30033.932749695567,"$30,034",327
2003,Lanai,Lānaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,327
2003,Lanai,Lānaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,30033.93275,"$30,034",327
2003,Lanai,Lānaʻi,Maui,Maui,All Species,All Ecosystems,191865.5625,"$191,866",327
2003,Lanai,Lānaʻi,Maui,Maui,All Species,Coastal — Open Ocean,189227.6329,"$189,228",327
2003,Lanai,Lānaʻi,Maui,Maui,All Species,Inshore — Reef,2637.92964,"$2,638",327
2003,Lanai,Lānaʻi,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,15763.42072406662,"$15,763",328
2003,Lanai,Lānaʻi,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,328
2003,Lanai,Lānaʻi,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,15763.42072,"$15,763",328
2003,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,328
2003,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,328
2003,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,328
2003,Lanai,Lānaʻi,Maui,Maui,Pelagics,All Ecosystems,65061.81353371049,"$65,062",328
2003,Lanai,Lānaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,328
2003,Lanai,Lānaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,65061.81353,"$65,062",328
2003,Lanai,Lānaʻi,Maui,Maui,All Species,All Ecosystems,80825.23426,"$80,825",328
2003,Lanai,Lānaʻi,Maui,Maui,All Species,Coastal — Open Ocean,80825.23426,"$80,825",328
2003,Lanai,Lānaʻi,Maui,Maui,All Species,Inshore — Reef,0.0,$0,328
2003,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,214117.466991298,"$214,117",331
2003,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,331
2003,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,214117.467,"$214,117",331
2003,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,All Ecosystems,109118.9803277427,"$109,119",331
2003,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,Inshore — Reef,26886.59712857554,"$26,887",331
2003,Molokai,Molokaʻi,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,82232.38319916716,"$82,232",331
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,1906.2677789775992,"$1,906",331
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,1906.267779,"$1,906",331
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,331
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,87059.93012172886,"$87,060",331
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,331
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,87059.93012,"$87,060",331
2003,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,412202.6452,"$412,203",331
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,383409.7803,"$383,410",331
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,28792.86491,"$28,793",331
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,332
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,332
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,332
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,38634.499078690395,"$38,634",332
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,332
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,38634.49908,"$38,634",332
2003,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,38634.49908,"$38,634",332
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,38634.49908,"$38,634",332
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,0.0,$0,332
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,333
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,333
2003,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,333
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,3222.8675626076947,"$3,223",333
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,333
2003,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,3222.867563,"$3,223",333
2003,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,3222.867563,"$3,223",333
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,3222.867563,"$3,223",333
2003,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,0.0,$0,333
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,931.6301275071794,$932,400
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,400
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,931.6301275,$932,400
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,All Ecosystems,114721.57597577252,"$114,722",400
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,114721.576,"$114,722",400
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0,400
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,All Ecosystems,444.4434417690986,$444,400
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0,400
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,444.4434418,$444,400
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,All Ecosystems,116097.6495,"$116,098",400
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Coastal — Open Ocean,1376.073569,"$1,376",400
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Inshore — Reef,114721.576,"$114,722",400
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,2230.9546290637554,"$2,231",401
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,401
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,2230.954629,"$2,231",401
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,All Ecosystems,326262.23391885706,"$326,262",401
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,326262.2339,"$326,262",401
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0,401
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,All Ecosystems,2682.0643988512365,"$2,682",401
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0,401
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,2682.064399,"$2,682",401
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,All Ecosystems,331175.2529,"$331,175",401
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Coastal — Open Ocean,4913.019028,"$4,913",401
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Inshore — Reef,326262.2339,"$326,262",401
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,520.556080114876,$521,402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,520.5560801,$521,402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,92230.85586104536,"$92,231",402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,73590.96853174038,"$73,591",402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,18639.887329304984,"$18,640",402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,All Ecosystems,398964.8153618783,"$398,965",402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,398964.8154,"$398,965",402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0,402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,All Ecosystems,15776.269765692135,"$15,776",402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0,402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,15776.26977,"$15,776",402
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,All Ecosystems,507492.4971,"$507,492",402
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Coastal — Open Ocean,34936.71318,"$34,937",402
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Inshore — Reef,472555.7839,"$472,556",402
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,5484.430129781732,"$5,484",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,5484.43013,"$5,484",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,33528.50891156806,"$33,529",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,24721.701351572658,"$24,722",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,8806.807559995403,"$8,807",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,All Ecosystems,496033.69262237335,"$496,034",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,496033.6926,"$496,034",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0,403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,All Ecosystems,47238.8785904595,"$47,239",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0,403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,47238.87859,"$47,239",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,All Ecosystems,582285.5103,"$582,286",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Coastal — Open Ocean,61530.11628,"$61,530",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Inshore — Reef,520755.394,"$520,755",403
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,15191.837031183222,"$15,192",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,15191.83703,"$15,192",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Shallow Bottomfish,All Ecosystems,7904.783623572659,"$7,905",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Shallow Bottomfish,Inshore — Reef,4248.52347816657,"$4,249",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Shallow Bottomfish,Coastal — Open Ocean,3656.2601454060887,"$3,656",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,All Ecosystems,333401.51885321655,"$333,402",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,333401.5189,"$333,402",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0,404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,All Ecosystems,8819.21217975302,"$8,819",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0,404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,8819.21218,"$8,819",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,All Ecosystems,365317.3517,"$365,317",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Coastal — Open Ocean,27667.30936,"$27,667",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Inshore — Reef,337650.0423,"$337,650",404
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,3298.920872791498,"$3,299",405
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,405
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,Coastal — Open Ocean,3298.920873,"$3,299",405
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,All Ecosystems,95658.2509696841,"$95,658",405
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Inshore — Reef,95658.25097,"$95,658",405
2003,Oahu,Oʻahu,Honolulu,Honolulu,Reef-Associated,Coastal — Open Ocean,0.0,$0,405
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,All Ecosystems,7296.39309856404,"$7,296",405
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Inshore — Reef,0.0,$0,405
2003,Oahu,Oʻahu,Honolulu,Honolulu,Pelagics,Coastal — Open Ocean,7296.393099,"$7,296",405
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,All Ecosystems,106253.5649,"$106,254",405
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Coastal — Open Ocean,10595.31397,"$10,595",405
2003,Oahu,Oʻahu,Honolulu,Honolulu,All Species,Inshore — Reef,95658.25097,"$95,658",405
2003,Oahu,Oʻahu,Honolulu,Honolulu,Deep 7 Bottomfish,All Ecosystems,6345.1379342044775,"$6,345",406
